Title,Post date,Issues,Institution(s),Other Organization(s),Story Date,URL,Body,All terms
Ithaca College School of Business Receives LEED Platinum,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"The Ithaca College (NY) School of Business has received LEED Platinum certification.  The 38,800 square foot Dorothy D. and Roy H. Park Center for Business and Sustainable Enterprise, which opened with the start of the spring 2008 semester, features a vegetated roof, a south-facing wall of glass, extensive us of natural lighting, and a storm water reclamation system.  Ithaca College purchases 50 percent of the electricity used for the building from renewable sources.  The building received 56 points in the LEED certification system.",Buildings
Bates College Receives $2.5M for Sustainable Foods on Campus,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"Bates College (ME) has received an anonymous donation of $2.5 million to meet the additional cost of serving more local, natural, and organic food at Bates.  The gift has allowed the college to spend 28 percent of its annual food budget on sustainable foods.  As a result of the donation, Bates is dedicating the 2008-2009 school year to understanding the food system.",Funding
UW Oshkosh Becomes Fair Trade University,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"University of Wisconsin, Oshkosh has become a ""Fair Trade University.""  To achieve this distinction, UW Oshkosh’s four governing bodies endorsed a resolution outlining its commitment to: selling Fair Trade Certified coffee, tea, and chocolate in dining establishments, at catered functions, and in department offices whenever feasible and within the confines of its food service contract; offering Fair Trade Certified food products and handicrafts at university stores whenever possible; and identifying and ack",Purchasing
ACUTA Survey Finds 2/3 of College IT Depts Are Going Green,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,The Association for Information Communications Technology Professionals in Higher Education has completed a survey that found that two-thirds of colleges and universities have taken or are taking energy-saving and environmentally conscious steps. The survey found that 80 percent of schools recycle computer and networking equipment; 73 percent of schools have bought more efficient equipment; and 63 percent of schools have implemented a policy that aims to reduce the amount of printing done on campus.,Energy
U New Hampshire Launches EcoGastronomy Program,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"The University of New Hampshire has launched an EcoGastronomy program that takes students to the field, the kitchen, the lab, and Italy to study the complexities of sustainable food systems.  The program links the fields of sustainable agriculture, hospitality, and nutrition.  As a dual major, EcoGastronomy must be taken alongside a declared primary major. The program is a partnership of UNH’s College of Life Sciences and Agriculture and Whittemore School of Business and Economics, in collaboration with the University Office of Sustainability. It includes two courses specific to EcoGastronomy as well as existing courses food and beverage management, and food and society and sustainable food production. The program also requires a semester abroad at the University of Gastronomic Sciences in Pollenzo, Italy, and language proficiency in Italian.",Curriculum
"Villanova U Announces Year of Sustainability, Sustainability Eng. Prgm",Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"Villanova University (PA) has announced that its 2008-2009 academic year has been designated as the ""Year of Sustainability.""  As part of this theme, VU has also developed an interdisciplinary Master's of Science in Sustainable Engineering, available for enrollment in 2009.  Open to engineers from all different fields, this program introduces students to the broader issues of sustainability through a series of core courses and then allows them to pursue one of three specialty tracks: alternative energy, sus",Research
"York U Creates Sustainability Council, Adopts Fair Labor Policy",Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"York University (ON) has created a new Sustainability Council with broad representation from across campus, including students. The council, which will report to York President and Vice-Chancellor Mamdouh Shoukri, will provide input on ways to better address issues of sustainability on a pan-University level.  Additionally, York University has adopted a workplace code of conduct for its trademark licensees and has joined the Fair Labor Association and the Workers’ Rights Consortium.  The code outlines the conditions that must be met when licensed goods bearing York’s names and marks are manufactured.",Coordination & Planning
Roanoke College Forms Green Advisory Committee,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"Roanoke College (VA) President Michael Maxey has formed a Green Advisory Committee.  The group of more than 20 faculty, staff, and students will begin its work by conducting an audit of current College efforts. Results of the audit will be used to help identify additional opportunities for sustainability efforts. The committee will then examine the feasibility of the various options in regards to impact and cost-effectiveness and will make recommendations to President Maxey and his Cabinet.",Coordination & Planning
Western Kentucky U Hires Sustainability Coordinator,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"Western Kentucky University has appointed Christian Ryan-Downing as the University's first Sustainability Coordinator.  Ryan-Downing will help identify and develop opportunities for reducing the University’s environmental footprint and operational costs through campus initiatives that reduce waste and use energy, water, and other resources more efficiently. She will work with students, faculty, and staff at WKU to integrate sustainability principles and practices into the University’s operations and culture.  Ryan-Downing graduated from WKU in December 2007 with a Master's of Science degree; her graduate research focused on sustainability at WKU. As a student, she was a co-founder and president of GreenToppers Students for Campus Sustainability.",Human Resources
Furman U Hires Director of Sustainability and Env'l Education,Jul 12 2010 - 1:35pm,9/04/08,,,"September 4, 2008",,"Furman University (SC) has hired Dr. Angela Halfacre as the Director of Sustainability and Environmental Education.  Halfacre will also be an Associate Professor of Political Science.  She will be teaching environmental policy and sustainability courses.  After graduating from Furman, she received M.A. and Ph.D. degrees in political science from the University of Florida in 1994 and 1997, respectively.  Her doctoral work had a substantive focus in environmental policy, and she also worked as policy specialist for the Florida Department of Environmental Protection.",Human Resources
